text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
corn dog not so good okay meat box was tasty,positive,negative,0.709437906742096,0.709437906742096,0.29056215286254883
ordered the nutella cheesecake it was delicious but the size was too small,negative,positive,0.7091332674026489,0.29086679220199585,0.7091332674026489
but get was written in the menu but they didn t provide any,negative,positive,0.7091118693351746,0.2908881604671478,0.7091118693351746
the chicken burger was good but the fries were soggy it wasn t the best meal,negative,positive,0.7089380025863647,0.29106205701828003,0.7089380025863647
the donuts were alright but the custard was all over the box and the chocolate too,negative,positive,0.7088422775268555,0.2911577522754669,0.7088422775268555
food was awmike the behavior of the staff was too much gokd,positive,negative,0.7087324261665344,0.7087324261665344,0.2912675738334656
fruit cake only means truti fruti,positive,negative,0.7086836099624634,0.7086836099624634,0.2913163900375366
food was good but they did not give me the sauces that i ordered and my coleslaw spilled in the bag,negative,positive,0.7086164951324463,0.2913834750652313,0.7086164951324463
dog vomit in a polythene would taste better than their food,negative,positive,0.708389937877655,0.2916099727153778,0.708389937877655
i ordered pizza spread some kind of sauce on the bread and spread a little bit of egg white and some chicken the food was cold,negative,positive,0.7083525657653809,0.29164743423461914,0.7083525657653809
the rice is soft,negative,positive,0.7082082033157349,0.29179179668426514,0.7082082033157349
foodpanda vouchers spread no offer foodpanda has also taken the pickup option very unhappy with it please enable foodpanda pickup option and accept voucher to increase order,negative,positive,0.7081687450408936,0.29183125495910645,0.7081687450408936
you should have added a little more cheese as i ordered cheesy panic pasta,negative,positive,0.7081425786018372,0.29185742139816284,0.7081425786018372
the roast and polaw was awesome but the chuijhal s taste was awful for me,positive,negative,0.7078463435173035,0.7078463435173035,0.29215365648269653
your food serving was always fresh and huge quantity of the food that you have provided i have never seen before in any other restaurant like you stay like this,positive,negative,0.7078360915184021,0.7078360915184021,0.2921638786792755
sharma is getting less chicken inside today s sharma is less good than the previous sharma,negative,positive,0.7076858282089233,0.29231417179107666,0.7076858282089233
teharir amount khub e olpo price onujayi,negative,positive,0.7076612114906311,0.29233884811401367,0.7076612114906311
different dish was provided,negative,positive,0.7076534628868103,0.2923464775085449,0.7076534628868103
beef khichuri was not up to the mark rest were good,positive,negative,0.7076456546783447,0.7076456546783447,0.2923542857170105
tastes changes for their peri peri chicken meal didn t like the new taste,positive,negative,0.7074876427650452,0.7074876427650452,0.2925123870372772
food quality should be improved,negative,positive,0.7074112892150879,0.2925887405872345,0.7074112892150879
it s tasty but this is raw chicken why you don t cook properly thanks,negative,positive,0.7073835134506226,0.29261645674705505,0.7073835134506226
aiprices a ar theke valo food pawa jay ata selecte kora jere pare koyek jon eksathe khele,negative,positive,0.7071348428726196,0.292865127325058,0.7071348428726196
test is good but ager tulunae quantity kome gce akdom e pura box e ak koane olpo aktu cilo,negative,positive,0.7071245908737183,0.2928753197193146,0.7071245908737183
burger was good but ordered swarma which was cold and not really taste like the arabian swarma,negative,positive,0.7062885761260986,0.293711394071579,0.7062885761260986
isn t well only pcs meat offline price tk but food panda price tk but why this difference all site prices should be the same otherwise food panda will have infamy,negative,positive,0.7055493593215942,0.2944506108760834,0.7055493593215942
the black bhunar tastes good but is very strong in the flesh and is very difficult to grow she is not satisfied with eating kalavuna,negative,positive,0.7055287957191467,0.29447120428085327,0.7055287957191467
they have decreased the portion of fried chicken in their burgers and also the amount of fries,positive,negative,0.7054861783981323,0.7054861783981323,0.2945138216018677
i deduced one star cz the mutton pieces were very small and almost no flesh in them but usually sultan s dine is my go to place for kacchi they re the best in town,positive,negative,0.7054157853126526,0.7054157853126526,0.29458415508270264
everything was fine until i find out they covered the food with thin poly and baked in oven u should always be careful with the micro plastics that might be getting mixed with the food u re process,negative,positive,0.7053970098495483,0.29460304975509644,0.7053970098495483
if you order borhani it seems better if you give them separately instead of together,positive,negative,0.7046149373054504,0.7046149373054504,0.2953850328922272
got extra parathas how can i compensate,positive,negative,0.7045814990997314,0.7045814990997314,0.29541847109794617
food taste was good but quantity of gravy and rice was less there were out of parts of the container and because it was not packed well the rice almost fell food price of rupees actually this quantity is not desirable in any way,positive,negative,0.7042459845542908,0.7042459845542908,0.29575395584106445
nachos are good quantity but not tasty too much red beets and chili sauce and weird looking mayonnaise that doesn t have any flavor i ve had better within this price range,negative,positive,0.7042245268821716,0.295775443315506,0.7042245268821716
mushrooms were so spicy that it overpowered its original taste and flavor,positive,negative,0.7041994333267212,0.7041994333267212,0.2958006262779236
cheesehunter nachos is better remove this one,negative,positive,0.7041186094284058,0.29588136076927185,0.7041186094284058
too much oil quality was better before,positive,negative,0.7040019631385803,0.7040019631385803,0.2959980070590973
very late but the food was okay,negative,positive,0.7039968371391296,0.296003133058548,0.7039968371391296
i ordered mezbani beef akhni i have ordered this several times and always like the amount of beef rice and taste,positive,negative,0.7038772702217102,0.7038772702217102,0.2961227297782898
the amount needed to be more,negative,positive,0.7038276195526123,0.2961724102497101,0.7038276195526123
did it need to be better,negative,positive,0.7038115859031677,0.2961883842945099,0.7038115859031677
i ordered naga pop but provided regular pop,positive,negative,0.7029284238815308,0.7029284238815308,0.29707157611846924
i clicked rib but h m,negative,positive,0.7028297185897827,0.2971702814102173,0.7028297185897827
shob shomoy kacchi bhai er kacchi amr khub pochondo but aj k for the first time moja too hoi nai sathe khadok enechi r aitai akjon kheye beshi rice hoi but ajk rice onk kom deyechen bujhlam na kno,negative,positive,0.7025550603866577,0.2974449396133423,0.7025550603866577
the paratha was very hard either without oil or with oil mayan should be done in advance the vegetables were good aloo bhaji is more salty and dal can be done better,positive,negative,0.7022644877433777,0.7022644877433777,0.2977355122566223
price ta onek beshi hoi food quantity compare korle but food quality wasn t too bad,positive,negative,0.7017259001731873,0.7017259001731873,0.29827409982681274
meat did not have properly,positive,negative,0.7016960978507996,0.7016960978507996,0.29830390214920044
inconsistent food qua,positive,negative,0.7014628052711487,0.7014628052711487,0.2985371947288513
rice is not good,positive,negative,0.7013500332832336,0.7013500332832336,0.2986499071121216
shawrma was good but bbq chicken was not cooked properly,negative,positive,0.7010427713394165,0.2989571690559387,0.7010427713394165
the portion is good but it doesn t taste good very plain and taste less,negative,positive,0.7009563446044922,0.2990436553955078,0.7009563446044922
kfc bose khaile je feel kintu basay anle oi feel sr taste thake na din seshe farm er murgi bhai,positive,negative,0.7008551359176636,0.7008551359176636,0.2991448640823364
over priced donuts,positive,negative,0.7008377909660339,0.7008377909660339,0.29916220903396606
what stood out the most,positive,negative,0.7008092999458313,0.7008092999458313,0.2991907000541687
food packaging was not up to the mark service not much professional but okay,positive,negative,0.7003681063652039,0.7003681063652039,0.29963186383247375
less amount and less meats just the fries,positive,negative,0.7001779675483704,0.7001779675483704,0.29982203245162964
puli tar vitore shabaner gondho kortesilo kno bujhlam na you should be careful other than that khabar gulo valoi boltam ei experience ta kharap hoye gelo,negative,positive,0.7000764012336731,0.2999235987663269,0.7000764012336731
i had a special request to use only rd of their usual syrup and a bit of extra coffee for my crimson cup mocha instead i received extra syrup with almost no coffee it was sweet beyond limitation,negative,positive,0.7000753283500671,0.2999246418476105,0.7000753283500671
size got too fucking small,positive,negative,0.6996796727180481,0.6996796727180481,0.30032026767730713
the chocolate cake was good alhamdulillah but the sharma is absolutely bad i could not eat it properly it was cold and the chicken inside was not cooked properly sharmata was not fresh,negative,positive,0.6993359923362732,0.3006640374660492,0.6993359923362732
rice meal quality has deteriorated it was better before,positive,negative,0.6993255615234375,0.6993255615234375,0.3006744086742401
cant believe how every time the quality disappoints,negative,positive,0.6987599730491638,0.3012399971485138,0.6987599730491638
meat was very small bony,positive,negative,0.6981146335601807,0.6981146335601807,0.3018854260444641
had the spicy ramen twice didn t disappoint,positive,negative,0.6979694366455078,0.6979694366455078,0.3020305037498474
everything was fine but after ordering large french fries i got normal french fries very disappointing,positive,negative,0.6977233290672302,0.6977233290672302,0.30227670073509216
this time the chicken was nice idk what they did to the previous order it was really bad good thing was i didn t give up on bfc based on that shiite order,positive,negative,0.6976637840270996,0.6976637840270996,0.3023362457752228
tried sylhet branch and mirpur branch s naga achari rice and it was good but banani branch really disappointed me,negative,positive,0.6975616216659546,0.3024384081363678,0.6975616216659546
pudina and coconut milk were low inquantity,positive,negative,0.6975219249725342,0.6975219249725342,0.30247804522514343
need to provide bigger size pizza and rice or noodles wasn t like chinese,negative,positive,0.6974847912788391,0.3025152087211609,0.6974847912788391
hated the onions,positive,negative,0.6973554491996765,0.6973554491996765,0.3026445209980011
i ve been a customer of coffee lime for over years and never once was i dissatisfied with them,positive,negative,0.6973431706428528,0.6973431706428528,0.3026568293571472
both rice was less and the meat piece size was smaller than before,positive,negative,0.6973423957824707,0.6973423957824707,0.3026576042175293
there were no tissues or condiments supplied with the food please take care next time,positive,negative,0.6973270773887634,0.6973270773887634,0.30267295241355896
it takes long time for delivery,negative,positive,0.6970819234848022,0.30291807651519775,0.6970819234848022
rice was moisturized,negative,positive,0.6967669129371643,0.3032331168651581,0.6967669129371643
given a picture got a completely different thing although the food tasted good i asked for pizza and got bread,negative,positive,0.6966127753257751,0.30338722467422485,0.6966127753257751
rumali rooti was too thick,positive,negative,0.6965115666389465,0.6965115666389465,0.3034884035587311
extra sauce was very minimal,positive,negative,0.6964036226272583,0.6964036226272583,0.3035964071750641
i have had better meals from chillox than this,negative,positive,0.6963784694671631,0.3036215007305145,0.6963784694671631
would give negative feedback if possible,negative,positive,0.6962602138519287,0.3037397563457489,0.6962602138519287
valo kharap na star for letting me dine in on a pick up order,positive,negative,0.6959450840950012,0.6959450840950012,0.30405494570732117
waffle bhalo chilo kintu burger ta ekebarei khaowa jacchilo na bite kheye bakituk burger felei diyechi ami burger bun ta oily chicken ta salty and sauce tao kharao chilo,negative,positive,0.6956894993782043,0.30431053042411804,0.6956894993782043
not bad need more improvement,negative,positive,0.6956515908241272,0.3043484091758728,0.6956515908241272
pizza was good but amount of chicken was less compared to the dine in also selected thin crust but they gave thick crust will recommend them to improve their service accuracy,negative,positive,0.6956478357315063,0.30435216426849365,0.6956478357315063
vorta portions are too small in size not sufficient for one person restaurant authority may think about it,positive,negative,0.6953783631324768,0.6953783631324768,0.3046216666698456
bhaiyaaaaa full ek er,positive,negative,0.6953455209732056,0.6953455209732056,0.30465444922447205
it was expensive and the pizza was not good if a food is expensive it should be delicious but youre pizza was expensive and it didnt taste well,negative,positive,0.6950302720069885,0.3049696981906891,0.6950302720069885
the burger is very small now pls make it like it used to be,positive,negative,0.6944870352745056,0.6944870352745056,0.3055129945278168
everything was good but the chicken wings were burnt and it tasted bad,negative,positive,0.6944181323051453,0.30558186769485474,0.6944181323051453
some items were ok others were not,negative,positive,0.6942256689071655,0.3057743012905121,0.6942256689071655
every time they provided less items,negative,positive,0.6940627694129944,0.3059372007846832,0.6940627694129944
make the packaging better the masala chicken broth is out of the packet and the rice was cold the coffee was decent,negative,positive,0.6933515667915344,0.30664849281311035,0.6933515667915344
testy wasn t good,negative,positive,0.6931759715080261,0.30682405829429626,0.6931759715080261
they have reduced their quantity from their previous benchmark they have set so im just satisfied not delighted,positive,negative,0.6931228637695312,0.6931228637695312,0.30687716603279114
rice was good bt the sub was yuck baddest one i ever tested bread was brown,negative,positive,0.692755937576294,0.30724403262138367,0.692755937576294
sauce chilo na it was unfair,positive,negative,0.6927478909492493,0.6927478909492493,0.3072521686553955
egg was missing in beef kacchi apart from this the taste was good,positive,negative,0.6926997900009155,0.6926997900009155,0.30730029940605164
beef bacon cheese was not good at all but the double chicken was the bestttt and their chicken fry is just better than kfc,positive,negative,0.6923551559448242,0.6923551559448242,0.30764493346214294
orders are almost always delayed thus the food is always cold when it arrives,positive,negative,0.6921767592430115,0.6921767592430115,0.30782318115234375
long wait time,negative,positive,0.6919623017311096,0.308037668466568,0.6919623017311096
test was good but quantity was too low as per price,negative,positive,0.6918232440948486,0.308176726102829,0.6918232440948486
too much maoniz,positive,negative,0.6916529536247253,0.6916529536247253,0.3083469569683075
fish chips and potato wedges are not up to the mark nachos were nice,positive,negative,0.6916504502296448,0.6916504502296448,0.30834949016571045
burger and chow mein both tasted average,negative,positive,0.6914829611778259,0.30851706862449646,0.6914829611778259
alhamdulliah but ig they should improve the cake flavouring,negative,positive,0.6911132335662842,0.3088867664337158,0.6911132335662842
price onujai purman onek kom,positive,negative,0.6909221410751343,0.6909221410751343,0.3090778887271881
doi ordhek pore gesilo,positive,negative,0.6907750964164734,0.6907750964164734,0.30922484397888184
he extra change,negative,positive,0.6904615163803101,0.30953848361968994,0.6904615163803101
only sauce why,positive,negative,0.6903988122940063,0.6903988122940063,0.30960115790367126
there was little to no chanachur,positive,negative,0.6903201341629028,0.6903201341629028,0.30967989563941956
not bad ok,negative,positive,0.6902871131896973,0.30971288681030273,0.6902871131896973
time takes too long,negative,positive,0.6902720332145691,0.3097279369831085,0.6902720332145691
age onk moja chilo chicken achari khichuri ta but ebar ektuo valo lage ni,negative,positive,0.6894240975379944,0.31057584285736084,0.6894240975379944
ordered grill chicken it was well cooked,positive,negative,0.6891334056854248,0.6891334056854248,0.3108665943145752
it s just waffles nothing to decide if you want waffles just order if the price and delivery time are acceptable to you,positive,negative,0.6886920928955078,0.6886920928955078,0.3113079071044922
rice quality is not good enough,positive,negative,0.6886329054832458,0.6886329054832458,0.31136712431907654
there will be no talk about sultan dine s kacchi just eat it with aha test,positive,negative,0.68862384557724,0.68862384557724,0.31137609481811523
american bbq sauce khotai,negative,positive,0.6886173486709595,0.31138259172439575,0.6886173486709595
got less egg in mughlai paratha,positive,negative,0.6885530948638916,0.6885530948638916,0.3114469051361084
they weren t warm enough,positive,negative,0.6883328557014465,0.6883328557014465,0.3116671144962311
sandwich was good but they surve a dirty cork jar juice which is unhygienic,negative,positive,0.6880643963813782,0.31193557381629944,0.6880643963813782
one item was cancelled,positive,negative,0.6880233883857727,0.6880233883857727,0.31197667121887207
i did not know that peri peri masala means maggi masala however the taste was ok,positive,negative,0.6880230903625488,0.6880230903625488,0.3119768798351288
most of the items are tasty but portions are not enough even for one person must improve the quantity cheese samosas are very pricy only pcs for tk snd tiny in size,negative,positive,0.6877437829971313,0.3122562766075134,0.6877437829971313
the quantity of food was less than the price,positive,negative,0.6876456141471863,0.6876456141471863,0.3123543858528137
chaap n sauce was good but luchii man eta luchii chilo naki biscuit idk out of,negative,positive,0.6874654293060303,0.3125345706939697,0.6874654293060303
portion size is small it could be better to do a more large,negative,positive,0.6873494386672974,0.31265056133270264,0.6873494386672974
ordered a best burger they gave me another type of burger,negative,positive,0.6871622800827026,0.31283771991729736,0.6871622800827026
a good piece of meat was not given rice quantity good enough for one person,negative,positive,0.687124490737915,0.3128754794597626,0.687124490737915
food was problem,negative,positive,0.6870823502540588,0.31291767954826355,0.6870823502540588
burger taste could ve been better pattys felt bland,positive,negative,0.6870315670967102,0.6870315670967102,0.3129684329032898
khabar vlo cilo but mansho kom har besi,positive,negative,0.6869364380836487,0.6869364380836487,0.3130636215209961
the halim is too runny,positive,negative,0.6868559122085571,0.6868559122085571,0.31314411759376526
food is pretty good not bad i had chicken birani but there was no salat i ordered a lemon sherbet but the sherbet was not good it took a long time to deliver the food it shouldn t have taken so long,negative,positive,0.686706006526947,0.31329402327537537,0.686706006526947
took way too long,positive,negative,0.6863107681274414,0.6863107681274414,0.3136892020702362
not bad but not good it can be better,negative,positive,0.6856151819229126,0.314384788274765,0.6856151819229126
the food was good but they took almost one hour for delivery,negative,positive,0.6855923533439636,0.3144076466560364,0.6855923533439636
the poutine sauce needs to be improved you need to make the poutine cheesy this sauce is despicable moreover the mushroom chicken tastes so bland the rice was good,negative,positive,0.6855050921440125,0.31449490785598755,0.6855050921440125
i think the coco dlight juice which is made from ripe coconut not made from young coconut not so much creamy teasty,positive,negative,0.6854871511459351,0.6854871511459351,0.31451287865638733
short chicken peace,negative,positive,0.6853957772254944,0.314604252576828,0.6853957772254944
prep time was very high,negative,positive,0.6853623986244202,0.3146376311779022,0.6853623986244202
price is too high according to food,positive,negative,0.6851832270622253,0.6851832270622253,0.31481680274009705
food was good but packaging was not so good some items were out from the cups like imle chutni pudina sauce coconut chutni that made a mess the rider was also careless to carry the parcel,negative,positive,0.6851474046707153,0.3148525357246399,0.6851474046707153
rice kom chilo takar pkg a takar rice taste alys good,negative,positive,0.6849469542503357,0.3150530755519867,0.6849469542503357
pizza is always good but the burger disappointed me they always prepare time hugely and customers get it cold,negative,positive,0.6848141551017761,0.3151858448982239,0.6848141551017761
they need to improve in their making of sweet curd,positive,negative,0.6845110058784485,0.6845110058784485,0.3154889941215515
average gives good but today gave bad,positive,negative,0.6844356656074524,0.6844356656074524,0.3155643343925476
don t get the extra liquid chili sauce,positive,negative,0.6842391490936279,0.6842391490936279,0.3157607913017273
mangsho kom chilo,positive,negative,0.6841434240341187,0.6841434240341187,0.31585660576820374
bbq riceball er chicken ta valo rice a sugar kn jnina misti pura cashewnut salad ai onk sugar,negative,positive,0.6839186549186707,0.31608134508132935,0.6839186549186707
severe delay of arrival,negative,positive,0.683803915977478,0.31619614362716675,0.683803915977478
deliver food atleast warm please,positive,negative,0.6836523413658142,0.6836523413658142,0.316347599029541
quantity less but test ok,negative,positive,0.6836075782775879,0.3163924217224121,0.6836075782775879
the amount of rice was enough and not dry it had a luscious mouthfeel the mutton on the other hand could be better,positive,negative,0.6833784580230713,0.6833784580230713,0.3166215419769287
amount of food was enough at this price,negative,positive,0.683195173740387,0.3168048560619354,0.683195173740387
out of three items one was wrong food quality is good,negative,positive,0.6829031705856323,0.3170968294143677,0.6829031705856323
quantity was not satisfactory according to the price,positive,negative,0.6827574372291565,0.6827574372291565,0.31724250316619873
meat size not good,positive,negative,0.6826927661895752,0.6826927661895752,0.31730717420578003
if you want to order loaded fries from them order the pan fried one the others don t taste as good as this one,positive,negative,0.6824893355369568,0.6824893355369568,0.3175106942653656
they forgot to give me a garlic sauce,positive,negative,0.6824573874473572,0.6824573874473572,0.31754255294799805
too late expected bit of early,negative,positive,0.6824119091033936,0.31758809089660645,0.6824119091033936
always been a fan of their burgers but today it was a bit disappointing to see the quantity of chicken in the burger i hope they ll bring back their old quality and taste,negative,positive,0.6821973323822021,0.31780266761779785,0.6821973323822021
ajke began vaji ta khete pari nai onek onek beshi lobon silo onissakrito vul no doubt hotei pare but still,positive,negative,0.6821953058242798,0.6821953058242798,0.3178046941757202
this is the th time in last week they haven t provided any salad chutney why,positive,negative,0.6820456385612488,0.6820456385612488,0.317954421043396
not so good dhanmondi takeout is best,negative,positive,0.6819693446159363,0.3180306851863861,0.6819693446159363
your food was good but not what you were looking for on the menu there was leg pitch in the menu but i didn t get leg pitch and food was also less and the packaging would have been nicer so,negative,positive,0.6814741492271423,0.31852585077285767,0.6814741492271423
the meat was dry,positive,negative,0.6814439296722412,0.6814439296722412,0.3185560703277588
wings not good,positive,negative,0.6811848282814026,0.6811848282814026,0.3188151717185974
fachka is fun but made with only potatoes without pulses,negative,positive,0.6807692646980286,0.31923073530197144,0.6807692646980286
mayer hater rannar moto khub mozar khabar,positive,negative,0.6802657246589661,0.6802657246589661,0.31973424553871155
meat portions were not enough,positive,negative,0.6801061630249023,0.6801061630249023,0.31989383697509766
baiya koi khabar,positive,negative,0.679922878742218,0.679922878742218,0.3200770914554596
everything was fine but the mutton pieces were like burnt ashes,negative,positive,0.6798191666603088,0.32018089294433594,0.6798191666603088
my food is damanged,negative,positive,0.6792121529579163,0.32078781723976135,0.6792121529579163
jali kabab was not so good they mix food color i guess other than that naan porota alu porota was good boti kabab had slices of potatoes in it did not like it,positive,negative,0.6791297793388367,0.6791297793388367,0.32087019085884094
they need to take control of the grease,positive,negative,0.6790902614593506,0.6790902614593506,0.32090967893600464
the dough was very crunchy but the chana daal chickpeas wasn t fully boiled it was a little hard,positive,negative,0.6787616610527039,0.6787616610527039,0.32123836874961853
one of the khasir chui jhals was good another is almost entirely fat,negative,positive,0.6785966157913208,0.3214033246040344,0.6785966157913208
pasta basta ta ekbare dry chilo,positive,negative,0.6781257390975952,0.6781257390975952,0.3218742609024048
found it tastier than kfc,positive,negative,0.6778124570846558,0.6778124570846558,0.3221875727176666
everything was fine only baked yogurt did not taste like before,positive,negative,0.6777787804603577,0.6777787804603577,0.32222118973731995
little in quantity,negative,positive,0.6777767539024353,0.3222231864929199,0.6777767539024353
the amount of rice is a little less because i am a picky eater the salad veg was not good the chicken was fun thank you,negative,positive,0.6776034235954285,0.32239657640457153,0.6776034235954285
bolonga sandwich size is misleading and very small,positive,negative,0.6774121522903442,0.6774121522903442,0.32258784770965576
dont use testing salt,positive,negative,0.67714524269104,0.67714524269104,0.3228547275066376
food was good but almost ofvanila icecream has gone from container as it was not fixed ptoperly,negative,positive,0.6770721077919006,0.32292789220809937,0.6770721077919006
chicken popcorn ta bhaloi chilo tobe star dite parlam na kano jani kichu akta missing mone hoilo but tao apnara chaile try kortei paren,positive,negative,0.6769995093345642,0.6769995093345642,0.3230005204677582
grrel ta ektu moja laglona ar batar nan kore raksen ata o ektu moja na dam o besy raksen arokom korle kew kinbena,negative,positive,0.6761902570724487,0.32380980253219604,0.6761902570724487
taste of beef nihari was so bad but their paratha was good,negative,positive,0.6761564016342163,0.3238435685634613,0.6761564016342163
average chilo akhni ta,negative,positive,0.6760141253471375,0.32398587465286255,0.6760141253471375
if you have been their customer for the last years you would agree that the taste or quality has not dropped a bit keep it up,positive,negative,0.675969123840332,0.675969123840332,0.32403090596199036
the delivery man was very efficient,positive,negative,0.6757434010505676,0.6757434010505676,0.32425665855407715
not excellent as all ingredients are not same as dine in,positive,negative,0.6755204796791077,0.6755204796791077,0.32447946071624756
joy pleasure and no regrets thanks guys,positive,negative,0.6754288673400879,0.6754288673400879,0.3245711624622345
banaite late koroin,positive,negative,0.6753261685371399,0.6753261685371399,0.3246738314628601
the burger patty was over fried,positive,negative,0.6752252578735352,0.6752252578735352,0.32477474212646484
i have only one complain about their food is that they don t provide enough sauce and salad ever,positive,negative,0.6751834154129028,0.6751834154129028,0.32481658458709717
beef chicken were delicious do not order spinach cheese is raw awful taste,positive,negative,0.6746771931648254,0.6746771931648254,0.3253227770328522
the cream cheese hazelnut and pearl milk tea are my favourites,positive,negative,0.6745421886444092,0.6745421886444092,0.3254578113555908
never order the wedges it will just ruin everything else for you the burgers and surprisingly the wraps are really good i just wish they would modify their french fries a bit as it is bland,positive,negative,0.6744158864021301,0.6744158864021301,0.3255841135978699
they have reached to different level in terms of sweet items,positive,negative,0.6743569374084473,0.6743569374084473,0.3256430923938751
but riderarr karone pizza ta nosto hoye gesilo pizza r sob topping pore gesilo,positive,negative,0.6743401885032654,0.6743401885032654,0.3256598114967346
food tastes good but the quantity is very less and also over priced even if the tk chicken kebab has bones it is not suitable at all i would advise you to think carefully and order,negative,positive,0.6740380525588989,0.3259619176387787,0.6740380525588989
the fries and chicken fingers were pretty good but the burger was bad compared to the old ones i ve ate from here,negative,positive,0.6739964485168457,0.3260035812854767,0.6739964485168457
lagsa poosa kabar kaitasi but agar kabar balo silo,negative,positive,0.6739819049835205,0.3260181248188019,0.6739819049835205
coffee was not good,positive,negative,0.6738677024841309,0.6738677024841309,0.32613226771354675
salad was not fresh maybe the chicken in salad doesn t taste good if the chicken or nuts were fresh i would have loved it,negative,positive,0.6737175583839417,0.3262825012207031,0.6737175583839417
borhani price onujaye quantity onk kom,positive,negative,0.6736548542976379,0.6736548542976379,0.32634514570236206
i ordered naga chicken sub sandwich and shwarma the taste of shwarma was not that good but the other two items tasted great they can improve there,positive,negative,0.6732333898544312,0.6732333898544312,0.32676663994789124
requested to rider to tell them to give tomatoe ketchup but they did not provide,positive,negative,0.6731159090995789,0.6731159090995789,0.32688412070274353
taste was good but the amount of rice was very little,negative,positive,0.6731118559837341,0.3268881142139435,0.6731118559837341
very mid fried chicken ranch is good but low in quantity,negative,positive,0.672931969165802,0.327068030834198,0.672931969165802
momo is good but burger was worst ever,positive,negative,0.6725894212722778,0.6725894212722778,0.32741057872772217
both shwarma has the same test,negative,positive,0.6725319027900696,0.3274681270122528,0.6725319027900696
quantity is not adequate the taste is okay price without vouchers is high,positive,negative,0.6723505854606628,0.6723505854606628,0.32764932513237
the patty test like kabab,negative,positive,0.6716753244400024,0.32832464575767517,0.6716753244400024
the food was okay but the quantity was questionable for it s price,negative,positive,0.6716669201850891,0.3283330798149109,0.6716669201850891
they made my burger according to the instructions most restaurants do not prepare any instructions but they did and prepared the food accordingly the burger tasted great as usual,positive,negative,0.6711084246635437,0.6711084246635437,0.3288915455341339
but quantity is very low of combo,negative,positive,0.6709986925125122,0.3290013372898102,0.6709986925125122
the rate is higher than meat salad is not served with it,positive,negative,0.6707379817962646,0.6707379817962646,0.32926204800605774
the meal was ok but too cold to eat,positive,negative,0.6702030301094055,0.6702030301094055,0.3297969698905945
momor sathe je tomato sause silo seta box theke pore sob momo te mixed hoye silo proper packaging needed momo taste was average,positive,negative,0.6700674295425415,0.6700674295425415,0.3299325108528137
plz msg reply,negative,positive,0.6698600649833679,0.33013996481895447,0.6698600649833679
dishes are available in majni food,negative,positive,0.669363796710968,0.3306361734867096,0.669363796710968
takeout never lets me down,positive,negative,0.6691100597381592,0.6691100597381592,0.3308899402618408
it was goog,negative,positive,0.6685759425163269,0.33142396807670593,0.6685759425163269
they should emphasize on plain rice and dal,negative,positive,0.6685755848884583,0.33142438530921936,0.6685755848884583
taste was good but the amount was too poor than before it was rd than before,negative,positive,0.6684309840202332,0.33156898617744446,0.6684309840202332
momo was good but soup was not tasty at all no chunks of chicken or corn in a chicken corn soup,negative,positive,0.6683288812637329,0.3316711485385895,0.6683288812637329
food was food but waited more than one hour for food,positive,negative,0.6683254837989807,0.6683254837989807,0.3316745162010193
chap quantity was poor bt it was tasty overall,positive,negative,0.6682069897651672,0.6682069897651672,0.331792950630188
order comes late,positive,negative,0.668185830116272,0.668185830116272,0.331814169883728
there is no salad,positive,negative,0.6680461168289185,0.6680461168289185,0.33195382356643677
akni biryani morog polaw,positive,negative,0.6680262684822083,0.6680262684822083,0.33197373151779175
packing is nice and the food was very tasty but got too much hair into lal shak vaji be careful about this for your reputation hair was cut in many small pieces into lal shak vaji so u got,positive,negative,0.6678903698921204,0.6678903698921204,0.33210963010787964
food was fresh but taste was not good enough just boiled the pasta and served,negative,positive,0.6676689982414246,0.33233097195625305,0.6676689982414246
the salt is way too less for my liking in french fries i suggest to add customized option french fries made with salt,positive,negative,0.6675355434417725,0.6675355434417725,0.33246445655822754
good taste but portion is horrible for fries and pop chicken large fries felt like extra small pop chicken was almost half as many as other places provide wings r good tho the wings are worth it,negative,positive,0.6674968600273132,0.33250313997268677,0.6674968600273132
the coleslaw taste was very bad and also the mastered sauce is very bad it was just mastered paste but the chicken fry was good,positive,negative,0.6673821806907654,0.6673821806907654,0.3326178193092346
highly recommended but the time management is horrible,positive,negative,0.6667463779449463,0.6667463779449463,0.3332536816596985
the taste of the food was good but the chicken meat was low on bones it would be nice to change this,negative,positive,0.6666339039802551,0.3333660960197449,0.6666339039802551
taste good but no chinri in lau chinri i ordered for spoon but there is no spoon if can t provide don t give the option thank you,negative,positive,0.6663693785667419,0.33363068103790283,0.6663693785667419
the borhani battle little bit damaged and the overall packaging not so good,positive,negative,0.6661995649337769,0.6661995649337769,0.33380040526390076
roti was cool,negative,positive,0.66617751121521,0.33382245898246765,0.66617751121521
food s okay but the quantity is really small,negative,positive,0.6657952666282654,0.334204763174057,0.6657952666282654
dal makhani was very bad but nan was very good,negative,positive,0.6657939553260803,0.3342060148715973,0.6657939553260803
taki mach bhorta was not tasty it should not be so spicy like shutki bhorta everything else was good and tasted like home food,positive,negative,0.6656814813613892,0.6656814813613892,0.33431845903396606
the meat was definitely not dog meat,positive,negative,0.6656062602996826,0.6656062602996826,0.334393709897995
the next time you take vat give proof,positive,negative,0.665504515171051,0.665504515171051,0.334495484828949
